312,546
157,414
444,484
291,282
462,44
348,322
439,179
326,221
161,169
322,478
466,293
447,451
77,141
13,321
189,332
429,525
455,505
442,14
59,324
563,38
430,571
585,558
544,579
32,1
317,450
483,121
153,217
560,6
61,80
533,221
465,345
158,421
189,6
301,12
312,54
220,536
524,234
297,370
44,430
391,317
354,219
517,221
265,466
69,394
156,387
395,595
354,323
279,351
111,372
506,558
96,182
257,383
122,19
497,403
47,345
63,158
190,216
170,326
438,291
536,547
535,579
450,399
436,295
420,167
201,256
93,311
598,41
303,540
309,364
372,331
534,198
165,383
371,141
136,288
218,264
94,46
576,188
277,244
204,128
393,578
111,158
354,435
230,370
82,278
41,62
509,551
204,404
357,541
79,189
354,119
339,342
514,167
276,426
34,480
94,570
265,364
293,162
77,118
29,141
237,223
314,320
18,180
381,12
227,236
76,517
132,222
365,255
457,465
343,97
20,566
244,82
569,248
215,303
27,260
398,462
21,243
36,477
7,540
54,4
162,254
407,105
570,500
467,66
287,593
132,228
352,42
485,466
237,483
232,114
534,465
30,298
134,383
291,424
358,580
554,158
567,386
341,44
440,490
425,184
368,154
521,432
360,376
458,560
424,168
550,239
364,89
568,324
195,270
410,246
12,9
382,161
174,18
64,124
226,461
188,7
87,49
65,73
314,460
313,0
39,172
380,266
400,16
0,72
1,581
351,587
350,253
269,102
146,58
389,499
181,553
15,361
40,345
399,267
168,394
229,108
245,522
333,559
310,442
195,579
275,144
461,411
183,566
84,539
224,543
175,198
332,42
446,285
353,199
337,34
336,302
427,402
47,119
526,33
11,548
308,384
399,314
599,393
283,182
182,523
267,373
140,217
442,492
238,340
524,198
25,585
165,196
446,325
249,414
116,45
481,424
200,99
223,208
170,226
78,571
495,482
336,471
599,407
5,339
19,436
542,547
141,21
131,376
419,306
359,156
489,207
278,235
354,200
191,389
195,234
244,352
12,261
315,138
131,85
561,563
479,520
170,249
7,298
7,166
349,572
204,348
186,379
437,433
14,460
268,493
580,333
362,152
448,479
184,217
102,8
248,281
17,572
21,549
372,220
571,146
144,159
597,339
531,588
169,15
433,298
130,118
58,470
146,281
216,228
434,409
82,345
63,487
378,501
387,539
312,182
125,216
161,71
61,109
96,175
273,71
374,6
29,281
505,291
362,574
527,16
318,189
333,343
315,514
400,198
511,334
319,413
168,309
139,33
169,493
20,409
14,542
330,229
392,421
373,134
173,34
137,528
151,394
545,364
95,591
86,371
70,138
349,309
192,323
451,591
565,7
317,75
573,257
296,426
320,299
473,124
399,283
139,527
106,51
35,222
463,8
105,537
492,300
469,98
49,479
108,16
13,408
78,156
187,474
156,313
216,242
155,72
420,540
248,345
139,205
551,207
31,259
268,226
540,48
197,168
223,22
554,389
396,596
418,62
474,566
539,38
293,204
38,184
201,41
108,107
29,323
329,491
507,10
252,172
179,465
472,530
223,250
34,204
518,310
70,310
416,306
465,22
483,533
437,70
384,366
477,536
245,330
573,232
112,58
588,435
252,500
305,221
379,360
551,0
161,427
479,464
336,80
512,548
421,106
166,471
479,158
212,588
207,269
15,400
280,328
80,17
205,420
109,461
281,549
334,501
247,382
23,304
174,126
510,148
177,182
203,327
513,311
183,91
295,401
58,152
449,575
237,484
56,534
1,342
444,179
114,352
565,100
147,466
543,438
111,362
408,30
337,114
362,340
145,594
408,170
364,444
374,362
334,511
65,469
7,371
576,216
287,43
590,208
39,121
309,486
198,19
273,134
452,387
70,465
591,316
342,211
255,584
483,487
488,519
269,422
508,553
585,78
410,149
367,447
583,314
542,369
191,10
406,65
16,319
33,98
196,573
199,584
561,455
20,360
430,166
80,4
564,468
164,395
270,487
500,172
239,385
429,122
567,132
547,443
417,506
167,171
556,450
493,286
84,151
6,299
556,114
326,468
35,488
331,33
128,55
440,548
131,113
470,263
241,395
550,593
307,328
205,528
524,438
44,145
517,474
203,227
255,351
58,369
332,49
348,86
11,288
584,330
110,392
437,147
305,349
329,311
42,508
110,557
23,429
234,292
376,501
345,35
514,487
225,216
421,306
538,332
203,438
536,499
246,368
118,585
228,133
593,120
369,43
382,391
66,219
369,212
25,251
123,145
578,304
190,60
593,432
441,153
149,173
307,579
317,566
453,207
118,208
321,425
326,169
185,232
456,429
229,28
172,377
21,288
146,93
599,114
395,223
349,464
413,146
334,349
41,286
31,520
42,273
318,125
283,506
595,461
189,78
428,417
365,116
379,476
551,587
141,62
489,131
346,460
69,248
5,549
116,419
23,496
260,292
204,561
334,298
441,426
134,410
31,198
0,486
449,505
131,468
431,403
349,55
437,435
387,220
27,288
483,51
257,547
64,525
406,24
497,452
405,491
319,246
157,208
528,483
212,443
157,382
407,29
540,465
96,352
27,488
269,514
106,128
257,133
35,208
569,551
257,501
13,333
346,228
192,298
579,257
366,294
310,596
10,553
114,227
385,583
376,586
590,118
421,7
107,234
49,498
65,233
522,209
4,138
317,299
565,321
139,458
405,5
44,523
587,243
499,266
291,163
358,526
188,192
112,75
75,550
204,247
385,211
256,236
462,415
468,100
504,344
382,307
220,246
363,422
519,278
523,185
162,314
178,310
344,213
255,498
334,469
155,305
470,121
295,274
343,337
386,477
148,588
262,520
103,380
30,305
570,367
534,510
178,223
287,360
441,185
61,246
14,451
151,518
227,238
139,102
123,258
131,352
238,97
264,188
514,563
193,8
464,57
552,539
368,390
289,7
553,359
432,132
25,436
102,273
30,582
456,397
215,312
476,140
217,594
104,389
346,480
577,48
532,481
565,541
110,491
309,175
333,212
339,48
298,324
76,246
561,302
281,563
333,525
520,98
59,363
250,293
169,5
369,308
338,2
504,240
386,2
559,365
465,395
457,245
301,271
35,570
88,370
180,283
155,79
260,152
294,305
234,297
357,111
109,32
184,265
423,335
399,191
121,276
256,161
191,281
23,17
426,231
136,125
139,171
100,72
426,473
534,288
36,301
49,442
554,200
472,169
140,95
361,222
409,536
167,282
497,590
330,510
306,596
573,459
284,341
444,278
209,169
192,203
515,124
449,338
372,89
359,351
108,4
100,67
475,21
593,264
308,33
100,386
169,514
411,105
377,566
247,275
163,29
128,487
5,308
545,27
557,542
328,510
523,90
21,450
466,432
171,258
426,373
456,330
403,543
373,427
383,10
34,301
108,392
354,183
356,247
389,362
172,204
136,131
374,373
390,288
42,196
17,458
448,272
361,592
211,470
64,4
66,156
167,231
88,198
385,263
502,234
378,425
242,77
475,34
31,464
229,551
552,598
391,588
49,20
86,1
109,91
255,513
166,346
84,140
596,435
361,317
461,352
539,245
5,487
236,550
466,465
133,436
239,568
504,589
499,422
592,418
117,186
439,309
191,518
132,346
108,12
144,218
270,447
499,259
8,13
408,451
325,202
185,19
396,520
288,97
377,90
396,325
369,456
380,117
41,165
3,60
450,308
128,429
501,401
80,581
136,548
139,366
275,303
568,240
114,425
221,307
126,476
599,495
226,448
594,492
111,434
229,326
421,583
262,31
206,579
30,408
464,255
240,363
392,190
147,440
101,336
145,39
72,111
387,357
462,511
476,575
471,499
167,51
374,594
205,431
53,73
487,241
533,450
244,533
295,25
415,277
146,119
313,434
457,392
262,249
448,23
407,593
3,570
99,433
35,312
482,7
278,78
584,594
146,201
459,465
574,45
561,588
180,164
368,312
599,323
323,201
597,102
94,255
49,276
431,491
328,69
185,323
189,463
430,353
283,48
264,138
519,102
284,186
64,19
51,492
308,548
446,551
232,336
6,461
395,149
590,397
304,141
197,232
38,513
524,440
453,164
232,21
95,80
204,449
193,230
390,291
349,190
12,281
253,55
451,238
366,0
276,219
311,509
139,2
532,437
413,141
251,272
462,541
58,526
349,295
211,283
364,184
590,543
367,329
113,73
408,102
374,187
69,353
257,472
87,84
373,482
120,435
154,337
448,447
428,206
147,54
11,437
410,80
3,361
309,5
312,305
306,186
351,296
389,163
515,570
396,490
283,363
366,581
269,402
367,358
409,570
138,364
100,97
52,14
8,488
377,0
444,75
365,406
509,556
105,173
465,512
55,273
555,251
572,25
288,479
146,199
525,591
63,323
227,353
157,15
352,362
583,45
515,36
92,173
220,115
195,355
526,29
300,117
250,335
495,498
272,204
395,165
268,232
485,577
347,451
586,383
553,386
355,362
161,583
469,68
32,40
361,585
94,61
302,377
354,435
249,387
48,365
375,85
114,467
567,280
201,514
559,536
118,35
393,250
225,480
553,54
540,216
358,523
454,188
170,474
592,34
504,354
5,143
530,410
498,178
235,70
96,163
63,329
66,34
269,41
55,588
343,583
470,215
294,277
593,527
324,251
256,418
583,218
266,357
551,89
362,122
13,262
340,185
383,276
50,50
276,130
256,37
305,373
48,145
525,36
107,289
279,225
277,581
274,535
44,52
219,438
388,566
431,43
433,592
19,261
59,385
505,163
351,265
211,249
72,242
368,586
385,598
264,95
117,400
190,413
5,14
545,388
294,340
438,155
13,388
30,97
431,417
0,159
105,500
547,322
496,477
481,508
158,99
339,122
155,510
205,344
20,401
582,527
538,6
591,561
193,218
509,316
499,383
29,34
57,296
459,282
157,215
142,230
215,370
91,181
450,549
29,35
226,185
14,565
381,553
341,201
171,85
44,409
91,431
476,280
67,587
151,413
547,532
90,237
431,138
101,405
40,311
169,268
317,304
244,247
531,561
212,199
286,137
398,117
363,45
1,269
572,168
44,296
6,336
201,179
523,156
173,101
255,369
452,182
513,204
558,203
480,218
512,439
175,83
488,187
439,4
289,221
191,156
550,262
138,94
583,229
398,246
78,346
348,63
29,453
433,512
549,317
16,31
237,404
385,221
21,455
290,58
30,508
209,33
65,196
555,28
64,400
12,338
29,120
323,77
397,205
161,160
32,408
599,285
23,132
593,445
483,399
354,329
182,502
461,509
48,590
405,444
337,302
290,191
309,457
168,14
321,243
78,41
121,577
192,384
323,130
330,31
139,84
561,549
588,575
23,428
504,383
99,491
501,413
507,542
284,492
399,351
542,473
315,214
181,395
417,204
92,458
56,317
92,165
389,4
116,395
276,176
229,475
315,356
119,343
115,501
307,19
20,236
95,572
76,91
567,435
164,564
238,224
232,301
80,12
432,16
395,558
63,207
370,111
111,189
557,106
191,119
433,347
219,121
95,360
494,181
420,428
519,22
93,544
573,514
348,501
343,302
475,373
221,300
196,487
581,208
202,536
451,0
400,167
144,425
268,89
397,350
304,115
156,340
197,470
115,393
220,221
487,554
418,98
473,292
22,382
23,330
51,215
233,245
333,323
422,506
314,379
59,293
246,180
288,107
442,127
423,69
267,551
330,232
146,450
63,241
262,465
154,303
282,442
288,521
507,437
43,190
595,123
63,339
331,17
191,94
41,413
381,282
93,400
285,364
377,193
524,369
429,571
570,386
165,316
209,384
192,534
89,170
468,99
498,45
43,249
125,571
444,525
143,52
128,20
531,33
162,140
491,288
106,112
563,353
366,555
338,414
253,332
590,17
194,376
18,336
241,550
134,548
201,131
588,296
310,478
2,68
418,269
185,376
519,294
97,334
427,82
246,208
577,131
20,41
488,551
282,480
418,492
406,174
395,523
333,441
388,458
45,97
403,529
545,287
489,167
352,526
519,156
210,329
566,598
104,540
194,370
359,7
570,256
489,221
38,226
136,283
381,573
303,379
539,549
280,272
523,559
371,156
127,551
81,125
185,530
342,183
348,30
268,371
540,126
378,20
247,418
577,554
126,139
558,360
348,315
480,488
138,163
64,254
517,142
296,1
365,203
274,430
34,464
374,143
13,481
319,337
0,472
266,515
211,471
348,50
396,145
488,289
186,14
129,214
262,597
570,440
223,68
120,596
449,10
176,463
441,470
154,486
151,17
282,217
24,109
567,286
326,497
369,385
39,277
524,201
327,408
508,110
347,537
259,143
387,18
502,368
27,320
521,0
422,335
530,40
504,139
449,559
502,273
569,139
444,123
299,467
443,235
168,503
556,335
433,417
518,330
381,5
376,180
566,538
291,567
256,557
199,442
575,379
433,587
596,236
286,365
403,359
294,498
357,448
383,33
245,423
485,248
48,458
107,53
118,34
513,94
56,203
579,121
541,44
401,53
445,183
360,327
224,67
452,17
324,284
560,20
418,132
164,487
556,595
58,72
389,242
445,494
437,438
54,321
199,7
92,338
568,40
311,428
302,81
73,164
555,439
234,588
165,286
263,410
20,269
455,536
63,527
41,581
195,522
548,393
225,208
253,45
498,171
327,104
521,358
530,151
334,214
98,220
563,71
211,191
84,395
550,370
432,5
507,229
438,4
587,51
86,227
320,364
302,381
403,137
165,93
10,190
520,340
436,489
582,500
266,273
209,33
100,537
556,504
477,36
419,95
117,19
60,571
425,90
177,529
168,312
366,196
260,133
301,325
243,294
579,225
178,235
334,156
157,410
478,51
205,485
254,511
462,78
86,581
252,58
509,219
162,11
224,477
142,232
1,237
164,375
486,481
262,283
408,7
533,217
116,483
14,371
482,40
268,239
375,469
253,162
65,319
180,62
238,77
475,587
122,313
435,314
371,426
578,476
98,398
199,368
345,404
364,412
483,63
201,179
452,15
433,581
551,514
91,524
38,536
352,458
265,164
267,296
294,110
26,18
169,197
400,542
424,34
244,43
46,279
401,454
298,15
211,583
475,71
51,138
522,322
127,570
324,258
577,384
378,346
282,25
335,169
539,229
206,120
352,395
350,469
218,107
339,280
511,196
41,2
583,307
527,158
598,517
390,184
249,483
181,50
327,220
339,85
261,34
232,363
334,138
527,211
549,574
380,575
97,152
278,496
572,52
329,329
103,288
420,512
358,472
530,385
91,561
142,45
570,344
424,512
593,35
366,439
497,188
25,528
13,46
294,380
230,376
165,463
40,111
425,577
421,137
356,532
244,267
454,221
366,107
315,432
492,594
431,509
72,145
254,511
119,132
579,402
48,228
581,500
380,383
25,548
594,402
200,7
69,246
223,114
68,576
205,146
462,267
316,39
503,208
39,255
316,61
244,558
487,364
453,83
495,26
473,343
368,528
459,510
418,446
244,79
384,547
417,528
272,186
531,475
10,62
295,29
318,165
226,285
215,499
395,154
22,414
37,12
508,358
95,5
247,103
417,505
456,231
45,88
271,75
504,140
20,38
252,5
235,353
259,82
563,269
82,291
539,333
359,170
321,361
465,111
545,93
91,178
406,121
324,356
96,473
134,366
154,317
136,491
126,419
299,66
384,143
102,475
92,468
222,402
596,453
333,553
434,13
413,144
335,580
361,544
230,378
201,406
503,430
233,43
427,544
4,551
41,469
434,45
484,456
443,514
297,45
511,319
464,89
276,502
38,29
82,34
196,138
422,63
273,302
361,296
55,284
501,311
540,474
555,167
191,180
572,253
148,165
146,197
286,574
554,153
24,559
177,12
552,427
24,229
529,80
317,383
108,211
167,461
322,434
518,59
9,283
364,231
56,331
172,351
560,424
206,260
345,495
548,555
414,170
4,324
502,369
97,364
336,353
472,581
498,2
13,414
134,507
272,277
178,568
408,40
594,411
305,91
60,529
213,3
312,99
165,177
34,444
130,491
573,267
44,156
550,326
293,356
562,262
387,50
397,306
265,13
128,372
130,218
414,192
329,472
363,250
527,47
202,366
233,591
241,275
62,397
35,281
290,8
370,322
426,282
566,549
437,154
287,573
250,326
59,584
444,373
412,491
583,459
281,579
37,333
191,326
250,444
76,32
40,519
417,146
8,113
9,124
46,402
170,531
255,242
318,102
170,415
510,514
104,319
324,214
585,313
540,225
253,550
375,214
251,446
587,521
305,388
418,20
353,35
84,355
236,442
556,46
79,562
253,84
262,145
127,475
241,7
354,230
130,174
133,336
591,430
596,149
426,526
436,552
34,543
211,71
70,106
9,19
502,314
45,51
198,220
86,519
536,523
135,178
365,88
85,417
592,70
240,537
438,419
587,101
277,195
482,76
536,543
184,1
445,459
554,92
436,117
116,382
356,56
541,26
331,72
449,334
393,233
499,433
186,88
597,582
198,555
430,543
247,148
198,37
567,592
457,147
75,102
317,539
335,475
66,256
463,19
486,251
360,546
298,473
193,592
204,360
289,146
577,330
518,293
231,363
175,406
28,29
559,101
263,219
230,488
1,218
350,148
63,123
511,542
15,324
367,447
381,15
98,166
57,11
441,271
294,478
482,97
521,252
221,502
316,1
6,475
158,522
75,407
337,162
403,537
344,88
441,25
571,22
52,209
569,484
541,373
152,539
525,445
179,518
512,451
337,210
593,112
582,126
82,353
408,45
457,398
160,584
50,171
243,529
493,216
316,435
109,459
384,205
546,397
46,509
260,10
457,449
468,146
51,56
528,52
512,279
131,139
539,264
511,176
273,37
464,374
328,259
246,517
52,409
94,598
310,127
350,102
153,331
155,318
539,502
233,518
548,101
470,546
526,52
235,68
176,398
560,81
113,423
43,64
158,466
229,365
544,542
297,404
29,43
434,152
121,75
143,323
552,595
222,136
307,8
386,108
389,455
242,35
257,533
272,239
570,325
155,83
534,368
530,430
344,270
532,211
153,226
153,533
146,428
278,400
488,176
329,435
372,388
234,513
590,392
258,86
173,493
195,47
294,303
20,282
519,231
39,397
535,321
240,42
380,581
60,320
368,497
172,245
584,227
156,335
442,531
477,82
491,215
355,27
19,57
283,531
222,395
317,152
591,339
266,102
362,321
251,122
222,453
93,54
430,349
44,576
291,396
403,94
88,71
278,396
345,192
508,542
376,62
68,513
509,132
218,59
274,333
230,163
193,1
522,35
402,504
286,410
36,334
274,38
95,112
127,246
420,74
418,406
170,90
278,164
518,415
85,7
214,340
475,343
354,65
47,15
383,528
70,375
249,5
574,326
557,150
324,445
248,282
162,71
520,486
321,284
125,482
430,565
498,531
476,457
174,361
383,118
266,112
576,412
231,533
138,107
453,566
255,93
42,52
175,365
389,204
255,407
182,24
418,289
332,373
350,319
290,454
54,341
391,341
575,109
520,569
594,488
396,404
189,313
140,507
38,405
270,113
501,415
565,533
228,168
118,95
262,275
352,538
449,310
305,323
569,245
26,431
106,153
502,211
10,206
404,477
242,130
6,48
87,505
534,221
544,133
556,548
430,90
382,138
91,280
285,220
128,121
295,370
512,579
295,159
162,320
149,565
551,504
243,157
561,376
5,308
331,156
540,25
507,376
255,298
272,4
534,503
242,341
165,422
261,432
10,405
305,538
227,239
138,132
55,581
182,298
503,590
208,521
416,529
33,192
360,295
309,408
538,246
297,445
160,599
551,359
108,577
387,154
147,31
390,568
254,436
68,201
526,207
388,537
204,385
227,136
99,363
102,526
251,173
266,429
490,505
361,321
528,262
588,130
23,353
311,370
397,285
222,442
240,459
322,351
141,109
279,2
397,420
285,445
285,577
513,8
80,144
584,212
347,217
56,167
285,129
138,302
384,149
175,449
536,14
214,71
167,512
0,242
59,100
64,110
85,270
98,195
591,297
247,179
33,125
330,5
103,443
442,486
483,463
501,233
266,212
229,150
86,518
265,582
576,377
147,335
311,511
441,58
145,94
403,122
293,79
112,119
427,35
412,400
401,128
450,536
347,425
282,351
141,372
120,545
96,101
569,131
583,472
242,113
340,20
190,541
300,514
300,123
196,141
163,263
7,547
251,40
485,138
74,86
297,150
271,534
535,126
558,534
360,326
457,404
323,143
71,73
466,259
259,91
550,413
220,40
216,261
484,470
174,1
592,47
574,207
539,66
497,54
135,5
375,461
345,582
475,587
584,417
522,238
65,403
30,439
42,414
129,122
425,149
312,11
208,199
567,244
16,72
347,211
567,19
39,232
448,156
318,277
125,401
353,302
355,209
558,39
465,485
478,261
150,451
345,300
175,265
353,408
258,286
327,296
107,396
125,4
544,490
545,175
562,46
163,103
499,504
76,113
326,297
467,154
431,66
268,561
528,177
535,288
597,262
99,256
518,348
301,484
262,292
313,598
444,259
67,438
381,187
155,73
124,63
139,262
472,591
118,116
448,268
262,279
333,77
154,353
52,88
346,389
439,525
177,167
167,428
446,255
151,167
407,356
96,498
483,541
493,246
521,394
346,429
58,322
206,359
200,478
114,43
530,194
341,226
157,436
29,502
544,213
116,216
284,548
589,286
142,218
561,378
67,40
339,360
119,556
236,360
257,571
563,425
158,448
301,151
441,562
92,507
228,68
584,313
414,318
591,407
401,273
114,369
110,224
13,377
544,466
546,179
577,3
516,375
341,234
43,200
217,254
392,73
471,497
582,183
530,575
115,402
152,215
570,333
376,56
559,229
433,127
502,518
141,188
528,0
225,501
187,457
98,594
324,372
269,256
372,31
386,225
236,482
334,248
54,235
364,322
514,455
384,400
538,59
104,569
531,128
447,29
440,77
206,124
316,166
369,140
292,2
524,305
431,51
120,111
147,343
446,148
69,59
247,177
507,374
125,382
250,571
554,213
512,105
435,62
413,557
336,42
155,383
163,236
335,2
210,257
331,428
451,472
569,325
419,269
198,189
234,503
24,54
535,9
525,249
396,366
26,140
86,101
269,137
483,508
472,282
439,561
259,583
317,508
108,498
207,48
237,34
163,264
450,484
442,310
493,57
589,22
232,88
238,82
462,27
576,383
583,143
276,132
567,325
18,250
393,557
104,335
165,427
554,397
91,457
350,552
490,220
226,404
362,347
157,588
322,410
534,255
311,237
437,221
234,95
453,24
53,347
122,94
242,337
468,410
511,202
8,410
98,87
264,347
388,547
206,520
501,42
234,170
533,321
5,305
154,236
466,249
179,462
440,408
216,483
334,579
147,490
148,304
343,182
297,15
523,28
430,257
291,110
167,26
260,542
153,580
258,174
381,160
360,340
519,321
482,268
411,132
98,557
317,415
6,541
315,91
91,32
409,340
296,572
345,421
577,240
573,128
541,51
418,131
535,296
315,23
414,15
503,193
17,191
216,491
219,168
449,13
174,165
443,477
135,326
156,278
590,19
356,412
177,165
309,21
148,23
23,523
463,89
166,23
539,309
577,423
242,82
103,528
490,214
207,439
502,41
60,512
338,52
339,306
272,40
67,242
84,84
312,443
544,542
436,208
53,170
35,168
127,208
377,392
571,400
578,398
327,168
325,457
46,598
398,334
479,282
439,406
178,115
442,587
542,233
133,457
161,218
195,185
557,454
403,288
284,117
487,399
128,305
588,44
536,390
48,541
491,381
69,21
282,480
224,470
446,352
102,310
150,322
332,207
226,512
538,558
73,219
259,406
395,238
387,5
396,254
454,355
182,230
249,42
297,32
15,305
202,597
162,467
53,428
252,493
336,169
376,269
366,397
98,150
517,252
152,591
397,196
140,99
53,233
415,347
299,469
491,64
407,13
565,5
333,575
125,72
5,143
499,113
457,40
384,155
298,119
302,296
423,204
261,338
68,506
595,379
299,102
127,461
521,20
443,414
319,164
227,28
563,148
158,150
211,295
408,555
598,427
81,211
391,80
270,323
318,292
250,126
245,268
136,527
292,533
16,524
361,593
579,324
79,372
101,112
554,566
55,191
245,467
29,564
592,150
162,274
361,276
214,88
45,357
178,272
180,245
560,81
118,296
1,596
134,517
508,475
257,497
360,549
339,156
399,63
70,529
47,365
128,38
373,357
288,84
224,508
396,8
104,490
179,344
249,233
98,41
96,315
29,509
472,81
443,394
209,16
174,317
295,181
190,166
250,178
298,565
479,528
162,426
562,36
347,506
6,22
568,534
467,52
305,309
363,310
371,241
585,43
388,79
30,193
169,464
377,505
214,549
130,208
504,7
132,577
91,20
453,401
12,182
235,275
562,365
44,537
349,61
250,532
290,370
193,50
131,167
479,471
16,502
591,79
220,18
185,87
6,473
297,211
33,213
387,50
75,193
272,158
79,73
288,575
503,162
36,239
489,400
22,176
92,351
472,98
320,241
317,480
0,37
232,298
413,297
127,110
176,310
563,383
579,346
423,560
52,315
451,210
295,239
308,448
463,161
97,100
505,350
244,570
398,277
243,146
387,364
11,475
342,463
144,403
334,540
259,427
423,98
273,175
73,168
107,75
333,194
399,217
500,573
363,400
403,140
209,566
318,371
499,469
560,305
28,260
596,323
337,36
236,306
19,211
403,198
537,102
81,197
366,86
75,244
92,93
475,398
4,99
379,506
172,497
362,254
403,182
417,514
452,167
245,216
212,145
241,127
9,259
231,358
2,559
403,213
245,95
395,7
369,172
39,221
137,129
329,108
56,198
489,286
399,353
344,558
417,254
447,245
480,247
68,57
350,359
575,517
529,329
367,452
355,494
308,71
261,498
529,486
16,128
536,243
216,12
9,266
190,566
593,405
592,559
75,427
279,187
253,560
60,191
458,440
391,188
343,21
462,41
204,265
79,319
138,565
363,557
411,87
70,4
482,178
535,453
528,159
176,527
336,130
130,148
40,111
1,539
508,347
495,72
425,160
88,215
554,312
282,560
274,74
478,77
288,121
511,567
288,378
566,53
371,206
176,454
573,150
109,30
391,437
109,237
505,39
520,317
70,319
322,146
139,549
242,500
21,391
46,583
230,542
165,572
28,442
592,240
214,64
102,266
428,311
306,250
458,194
59,421
144,95
480,13
41,30
494,69
62,294
399,483
503,585
32,38
445,320
16,430
439,161
512,2
383,284
